timestamp,open,high,low,close,volume
2024-01-03 22:00:00,42922.82,42953.12,42603.74,42766.33,14.89107
2024-01-03 23:00:00,42744.98,42874.8,42603.87,42823.2,7.52237
2024-01-04 00:00:00,42860.53,43000.0,42771.68,42867.42,12.29353
2024-01-04 01:00:00,42867.42,42945.67,42620.55,42716.67,7.64923
2024-01-04 02:00:00,42716.66,43217.59,42690.57,43138.62,10.39742
2024-01-04 03:00:00,43176.06,43227.29,43001.46,43118.69,8.17684
2024-01-04 04:00:00,43118.69,43199.03,42936.36,43141.46,4.936
2024-01-04 05:00:00,43142.52,43268.93,43069.07,43174.78,7.1534
2024-01-04 06:00:00,43202.3,43232.49,43088.25,43133.13,3.12923
2024-01-04 07:00:00,43150.05,43241.05,42770.67,42799.38,8.21624
2024-01-04 08:00:00,42798.42,42974.06,42743.1,42853.44,3.20248
2024-01-04 09:00:00,42871.49,43077.79,42853.8,43012.25,2.4388
2024-01-04 10:00:00,43025.59,43096.24,42666.67,43079.93,5.30291
2024-01-04 11:00:00,43090.89,43225.64,42937.97,43160.16,2.48375
2024-01-04 12:00:00,43171.16,43408.92,43110.0,43355.26,7.51001
2024-01-04 13:00:00,43360.28,43485.53,43182.11,43345.44,5.93646
2024-01-04 14:00:00,43349.13,43693.99,43256.33,43639.92,14.97277
2024-01-04 15:00:00,43659.0,44297.51,43600.0,44117.19,29.52904
2024-01-04 16:00:00,44117.18,44129.95,43787.27,43940.31,27.71883
2024-01-04 17:00:00,43911.01,44200.0,43830.01,43972.04,15.76738
2024-01-04 18:00:00,44005.48,44149.41,43858.7,44073.57,15.92736
2024-01-04 19:00:00,44064.02,44426.14,43960.1,43986.43,25.60252
2024-01-04 20:00:00,43986.4,44500.0,43927.79,44138.63,16.21498
2024-01-04 21:00:00,44138.63,44458.41,44107.51,44382.23,14.26478
2024-01-04 22:00:00,44421.12,44689.98,44163.75,44349.79,28.35015
2024-01-04 23:00:00,44301.18,44355.5,44054.58,44146.81,11.21458
2024-01-05 00:00:00,44128.34,44260.96,43961.81,44198.06,15.86674
2024-01-05 01:00:00,44199.5,44271.62,43093.58,43393.07,35.26276
2024-01-05 02:00:00,43345.63,43916.84,43299.11,43525.57,14.52439
2024-01-05 03:00:00,43528.97,43752.05,43416.01,43451.38,5.52375
2024-01-05 04:00:00,43491.02,43650.8,43217.77,43576.46,13.43291
2024-01-05 05:00:00,43576.55,43712.54,43516.74,43659.87,4.58368
2024-01-05 06:00:00,43632.05,43913.5,43581.37,43809.17,5.54647
2024-01-05 07:00:00,43823.31,43920.47,43730.44,43785.6,7.06207
2024-01-05 08:00:00,43785.6,43946.23,43756.63,43916.9,5.2903
2024-01-05 09:00:00,43883.44,44289.79,43883.44,44173.0,13.91992
2024-01-05 10:00:00,44176.62,44176.63,43470.0,43621.58,8.40829
2024-01-05 11:00:00,43630.52,43915.0,43587.56,43734.62,4.73947
2024-01-05 12:00:00,43744.57,44101.3,43632.02,43935.79,16.86691
2024-01-05 13:00:00,43935.54,44076.3,43758.62,43989.28,6.54851
2024-01-05 14:00:00,43989.28,44050.0,43450.0,43450.25,12.93595
2024-01-05 15:00:00,43512.58,44038.5,43400.0,43516.09,16.12088
2024-01-05 16:00:00,43516.09,43593.0,43221.24,43263.18,14.64596
2024-01-05 17:00:00,43263.13,43620.93,43118.92,43620.93,11.79824
2024-01-05 18:00:00,43620.93,43674.98,43413.36,43605.58,5.74267
2024-01-05 19:00:00,43609.14,43796.0,43519.37,43614.85,6.66408
2024-01-05 20:00:00,43603.85,44200.0,43587.97,43937.96,16.21409
2024-01-05 21:00:00,43937.97,43968.7,43631.09,43932.37,11.46696
2024-01-05 22:00:00,43895.71,44019.23,43780.13,43962.51,5.77317
2024-01-05 23:00:00,44008.16,44294.62,43970.98,44167.0,16.49317
2024-01-06 00:00:00,44167.0,44230.08,44000.0,44098.17,12.00749
2024-01-06 01:00:00,44097.75,44099.1,43919.61,43962.81,3.78605
2024-01-06 02:00:00,43979.15,44016.57,43831.68,43943.98,3.94086
2024-01-06 03:00:00,43942.59,44046.6,43824.12,43937.08,4.55784
2024-01-06 04:00:00,43960.86,43981.05,43840.01,43840.02,2.69708
2024-01-06 05:00:00,43840.08,43868.94,43598.63,43690.88,9.37132
2024-01-06 06:00:00,43681.81,43718.92,43423.48,43490.62,15.95712
2024-01-06 07:00:00,43454.21,43665.1,43394.97,43662.65,3.74752
2024-01-06 08:00:00,43637.18,43720.0,43558.33,43709.34,1.47567
2024-01-06 09:00:00,43709.99,43779.3,43621.76,43628.01,2.70286
2024-01-06 10:00:00,43669.85,43770.0,43568.65,43695.63,7.46527
2024-01-06 11:00:00,43681.12,43710.05,43612.43,43656.24,0.56687
2024-01-06 12:00:00,43689.87,43753.42,43552.2,43596.17,2.50324
2024-01-06 13:00:00,43593.86,43741.37,43545.15,43689.34,4.0802
2024-01-06 14:00:00,43718.74,43919.36,43685.0,43833.79,12.21329
2024-01-06 15:00:00,43833.87,43900.0,43796.17,43859.39,5.85743
2024-01-06 16:00:00,43870.8,43968.75,43844.03,43880.0,13.04302
2024-01-06 17:00:00,43880.0,43996.95,43840.0,43966.16,6.5241
2024-01-06 18:00:00,43966.58,44150.0,43888.0,44000.01,12.60849
2024-01-06 19:00:00,44002.15,44016.67,43832.98,43894.97,7.65567
2024-01-06 20:00:00,43919.61,43965.39,43669.74,43832.45,7.68362
2024-01-06 21:00:00,43822.0,43918.51,43735.01,43873.87,10.48732
2024-01-06 22:00:00,43889.41,43916.91,43750.0,43876.75,6.18527
2024-01-06 23:00:00,43874.56,43980.63,43736.0,43952.87,4.45474
2024-01-07 00:00:00,43980.6,44243.5,43922.88,44123.0,17.39042
2024-01-07 01:00:00,44123.12,44160.94,43991.92,43991.92,3.84228
2024-01-07 02:00:00,44009.65,44100.01,43875.0,43953.79,3.78622
2024-01-07 03:00:00,43954.45,44042.53,43912.9,43949.96,6.97063
2024-01-07 04:00:00,43960.48,44048.23,43901.0,43984.14,2.85527
2024-01-07 05:00:00,43999.99,44050.0,43885.0,43919.96,6.43412
2024-01-07 06:00:00,43919.96,44065.44,43885.0,44043.65,4.48474
2024-01-07 07:00:00,44009.69,44085.0,43986.41,44084.9,0.37081
2024-01-07 08:00:00,44084.99,44144.44,44008.01,44028.69,3.14669
2024-01-07 09:00:00,44008.15,44053.86,43889.03,43950.56,6.55811
2024-01-07 10:00:00,43950.34,44002.15,43916.92,43988.23,3.09968
2024-01-07 11:00:00,43983.83,44111.52,43962.85,44037.22,1.78834
2024-01-07 12:00:00,44074.06,44130.88,43980.0,44106.5,2.9586
2024-01-07 13:00:00,44106.31,44405.5,44069.48,44371.77,12.38473
2024-01-07 14:00:00,44405.0,44454.29,44280.19,44387.16,7.78014
2024-01-07 15:00:00,44387.2,44434.91,43950.0,44052.54,8.92255
2024-01-07 16:00:00,44068.43,44200.0,43883.98,43968.57,13.47203
2024-01-07 17:00:00,43957.16,44084.04,43813.59,44080.46,5.83398
2024-01-07 18:00:00,44085.43,44183.03,44053.86,44141.67,6.97629
2024-01-07 19:00:00,44140.45,44236.11,44040.0,44236.11,4.99548
2024-01-07 20:00:00,44213.82,44245.0,44121.0,44143.45,3.79799
2024-01-07 21:00:00,44143.3,44240.0,44109.21,44229.96,11.02345
2024-01-07 22:00:00,44200.77,44226.72,43795.0,43885.0,13.28332
2024-01-07 23:00:00,43885.0,44000.0,43660.0,43896.76,11.49441
2024-01-08 00:00:00,43898.58,43988.69,43635.45,43635.45,11.94196
2024-01-08 01:00:00,43652.55,43792.0,43617.13,43687.78,5.48182
2024-01-08 02:00:00,43709.94,43772.24,43385.0,43400.52,20.97004
2024-01-08 03:00:00,43400.53,43600.0,43289.84,43535.0,10.48022
2024-01-08 04:00:00,43557.9,43621.43,43424.91,43621.42,5.6351
2024-01-08 05:00:00,43600.01,43649.58,43488.5,43649.33,2.44509
2024-01-08 06:00:00,43624.94,44230.98,43623.92,43960.07,33.02614
2024-01-08 07:00:00,43932.25,44086.46,43792.76,43955.73,5.531
2024-01-08 08:00:00,43987.24,44072.4,43854.84,43854.84,1.5724
2024-01-08 09:00:00,43856.16,43921.03,43670.39,43744.1,3.87619
2024-01-08 10:00:00,43701.14,44124.91,43701.14,44117.43,1.46138
2024-01-08 11:00:00,44113.36,44300.0,43990.99,44300.0,21.26671
2024-01-08 12:00:00,44300.0,45127.99,44274.1,45091.06,38.98725
2024-01-08 13:00:00,45120.0,45149.0,44829.98,44890.38,11.44443
2024-01-08 14:00:00,44931.52,45070.0,44752.33,44791.44,13.80495
2024-01-08 15:00:00,44801.52,45214.56,44662.71,44977.75,22.2863
2024-01-08 16:00:00,44987.51,45143.05,44807.8,44920.2,10.79708
2024-01-08 17:00:00,44920.25,45479.0,44905.75,45479.0,28.16019
2024-01-08 18:00:00,45479.0,46850.0,45477.1,46822.0,64.76386
2024-01-08 19:00:00,46786.07,47110.0,46548.4,46977.02,49.78877
2024-01-08 20:00:00,47015.31,47077.67,46730.69,46760.0,18.67852
2024-01-08 21:00:00,46753.52,47010.08,46624.1,46923.0,23.12806
2024-01-08 22:00:00,46923.0,46969.86,46758.4,46894.08,14.2877
2024-01-08 23:00:00,46944.64,47060.14,46840.8,46901.44,7.31219
2024-01-09 00:00:00,46905.47,47034.2,46313.08,46698.19,21.18685
2024-01-09 01:00:00,46669.09,46700.0,46303.31,46485.55,14.21056
2024-01-09 02:00:00,46468.87,46767.82,46463.42,46728.0,9.10018
2024-01-09 03:00:00,46750.0,46896.31,46727.28,46884.62,9.56725
2024-01-09 04:00:00,46847.75,46884.66,46616.2,46788.8,9.47252
2024-01-09 05:00:00,46788.8,46800.0,46670.0,46752.47,15.52509
2024-01-09 06:00:00,46713.13,46849.0,46674.93,46828.34,5.20995
2024-01-09 07:00:00,46775.89,46914.84,46738.69,46859.32,4.67611
2024-01-09 08:00:00,46820.53,46846.12,46539.66,46545.16,8.67893
2024-01-09 09:00:00,46539.74,46702.66,46465.87,46514.33,7.68788
2024-01-09 10:00:00,46514.25,46683.42,46416.84,46461.46,2.63885
2024-01-09 11:00:00,46429.26,46640.15,46429.26,46619.92,4.97726
2024-01-09 12:00:00,46598.61,46951.22,46108.45,46332.33,16.31004
2024-01-09 13:00:00,46199.62,46960.53,45776.31,46827.39,28.61402
2024-01-09 14:00:00,46821.67,46978.68,46517.61,46567.5,10.03575
2024-01-09 15:00:00,46560.98,46965.13,46443.27,46864.62,13.72131
2024-01-09 16:00:00,46891.68,46953.58,46730.0,46928.95,10.79374
2024-01-09 17:00:00,46902.74,46902.74,46700.0,46737.57,9.58674
2024-01-09 18:00:00,46737.58,46760.29,46601.77,46660.8,9.82005
2024-01-09 19:00:00,46648.92,46875.0,46601.77,46875.0,8.69317
2024-01-09 20:00:00,46872.01,46895.0,46665.0,46726.0,16.75538
2024-01-09 21:00:00,46724.39,47500.0,45496.54,45599.92,93.29257
2024-01-09 22:00:00,45649.57,46272.37,45416.18,46222.14,21.66729
2024-01-09 23:00:00,46225.24,46400.0,46037.49,46186.0,8.86828
2024-01-10 00:00:00,46186.0,46339.15,45813.95,45928.18,13.75476
2024-01-10 01:00:00,45988.66,46020.08,45700.0,45955.75,6.49237
2024-01-10 02:00:00,45955.65,46118.0,45913.89,46007.76,7.63256
2024-01-10 03:00:00,46007.47,46218.3,45965.42,46134.46,9.24724
2024-01-10 04:00:00,46134.46,46199.79,45984.58,46037.95,6.8631
2024-01-10 05:00:00,46038.34,46052.65,45943.03,46049.99,8.0443
2024-01-10 06:00:00,46049.99,46116.79,45955.82,46028.26,6.32892
2024-01-10 07:00:00,46042.06,46042.06,45857.7,45885.19,9.18084
2024-01-10 08:00:00,45885.12,45920.94,45591.84,45591.84,4.22728
2024-01-10 09:00:00,45595.9,45875.29,45418.32,45803.94,15.71421
2024-01-10 10:00:00,45806.7,45954.22,45644.42,45717.79,7.43461
2024-01-10 11:00:00,45717.78,45742.59,45522.0,45582.31,4.7766
2024-01-10 12:00:00,45621.13,45881.61,44876.52,45025.0,15.73338
2024-01-10 13:00:00,45000.0,45379.09,44867.0,45122.96,6.40906
2024-01-10 14:00:00,45164.78,45421.21,44831.18,44975.02,7.00528
2024-01-10 15:00:00,44957.7,45580.09,44932.0,45551.9,19.35006
2024-01-10 16:00:00,45560.47,45678.31,45232.65,45389.25,10.92248
2024-01-10 17:00:00,45389.25,46441.52,45333.87,46365.85,28.34071
2024-01-10 18:00:00,46414.56,46601.91,46067.47,46491.7,26.43723
2024-01-10 19:00:00,46535.51,46685.78,46132.75,46489.34,23.28647
2024-01-10 20:00:00,46443.46,46499.99,44991.01,46103.37,58.10359
2024-01-10 21:00:00,46103.36,46220.0,45350.0,45900.16,42.04992
2024-01-10 22:00:00,45903.71,46940.0,45809.17,46827.54,47.55028
2024-01-10 23:00:00,46886.66,47650.5,46515.04,46665.7,62.68805
2024-01-11 00:00:00,46665.7,46720.0,46369.89,46718.04,12.55941
2024-01-11 01:00:00,46718.04,46747.46,46487.38,46513.32,10.8313
2024-01-11 02:00:00,46549.99,46629.13,46500.98,46586.01,5.16368
2024-01-11 03:00:00,46584.17,46594.43,46292.54,46493.9,18.45451
2024-01-11 04:00:00,46493.97,46511.73,46300.0,46407.95,9.09888
2024-01-11 05:00:00,46407.95,46410.24,45963.73,46120.26,15.21514
2024-01-11 06:00:00,46075.39,46115.57,45687.06,45890.15,10.47811
2024-01-11 07:00:00,45925.83,46167.79,45890.23,46103.07,4.66241
2024-01-11 08:00:00,46074.48,46325.0,46074.48,46316.95,4.67301
2024-01-11 09:00:00,46316.95,46500.0,46205.15,46237.56,4.41272
2024-01-11 10:00:00,46237.52,46865.65,46211.47,46865.65,11.47578
2024-01-11 11:00:00,46865.65,47075.0,46708.58,47016.23,12.04191
2024-01-11 12:00:00,47016.45,47364.38,46952.15,47360.39,11.74403
2024-01-11 13:00:00,47322.63,47364.37,46793.43,47210.0,16.91476
2024-01-11 14:00:00,47197.77,48396.17,47170.61,48308.14,63.26923
2024-01-11 15:00:00,48312.81,48400.0,46529.34,46772.71,51.77369
2024-01-11 16:00:00,46707.41,47028.88,45776.31,46100.02,45.32373
2024-01-11 17:00:00,46120.91,46542.23,45943.98,46462.43,11.75063
2024-01-11 18:00:00,46462.88,46650.0,46280.73,46628.07,12.9075
2024-01-11 19:00:00,46582.07,46735.17,46296.48,46718.12,11.02415
2024-01-11 20:00:00,46717.99,46978.46,46159.12,46270.56,24.91929
2024-01-11 21:00:00,46268.29,46618.2,46142.31,46162.0,11.27735
2024-01-11 22:00:00,46161.85,46439.0,46100.0,46395.32,15.17974
2024-01-11 23:00:00,46436.98,46525.75,46315.0,46367.61,6.59028
2024-01-12 00:00:00,46367.49,46508.24,46100.02,46321.02,5.46074
2024-01-12 01:00:00,46316.9,46319.22,45909.56,46172.02,14.29903
2024-01-12 02:00:00,46172.02,46260.0,46005.01,46156.82,10.44755
2024-01-12 03:00:00,46156.61,46185.93,45963.72,46003.85,10.52374
2024-01-12 04:00:00,46040.53,46098.72,45879.5,45973.51,11.26967
2024-01-12 05:00:00,45944.5,46201.32,45920.0,46201.31,6.74724
2024-01-12 06:00:00,46162.27,46363.36,46110.38,46110.38,9.05446
2024-01-12 07:00:00,46152.41,46153.0,45800.0,45990.47,13.05502
2024-01-12 08:00:00,45990.48,46019.96,45657.0,45885.42,10.39029
2024-01-12 09:00:00,45885.17,46075.98,45582.27,45925.18,4.73668
2024-01-12 10:00:00,45965.34,46122.15,45848.5,46073.17,2.84595
2024-01-12 11:00:00,46095.18,46253.24,45948.42,45948.49,6.05266
2024-01-12 12:00:00,45984.96,46101.36,45700.0,45895.4,6.42387
2024-01-12 13:00:00,45859.63,45940.52,45639.46,45806.71,3.59562
2024-01-12 14:00:00,45791.92,45881.01,45272.05,45506.66,27.41119
2024-01-12 15:00:00,45506.63,45506.64,44420.5,44461.6,18.00143
2024-01-12 16:00:00,44429.99,44700.39,43551.06,43695.0,43.32564
2024-01-12 17:00:00,43695.0,43915.63,43500.0,43804.25,20.81822
2024-01-12 18:00:00,43760.13,44014.44,43544.0,43557.77,26.16556
2024-01-12 19:00:00,43582.2,43798.36,43338.74,43620.57,13.42241
2024-01-12 20:00:00,43620.41,43990.0,43467.13,43650.0,19.0527
2024-01-12 21:00:00,43711.66,43867.63,43300.0,43494.81,13.52969
2024-01-12 22:00:00,43437.73,43477.11,41844.35,42526.24,52.32881
2024-01-12 23:00:00,42544.43,42966.04,42492.22,42789.35,23.24579
2024-01-13 00:00:00,42848.66,42979.47,42759.79,42794.52,23.47289
2024-01-13 01:00:00,42836.45,42888.88,42508.24,42687.3,17.87235
2024-01-13 02:00:00,42640.87,42839.55,42520.76,42520.77,15.73086
2024-01-13 03:00:00,42520.77,42682.75,42443.05,42632.19,12.09936
2024-01-13 04:00:00,42632.11,42871.76,42564.66,42863.77,6.05013
2024-01-13 05:00:00,42822.52,43184.4,42793.1,43117.99,5.25029
2024-01-13 06:00:00,43080.94,43195.0,42980.6,43179.47,6.93369
2024-01-13 07:00:00,43179.47,43264.02,43055.92,43094.5,1.7982
2024-01-13 08:00:00,43116.98,43254.58,43062.35,43175.22,3.34413
2024-01-13 09:00:00,43183.95,43197.74,42869.31,42891.99,2.26322
2024-01-13 10:00:00,42917.3,42917.3,42643.35,42680.16,2.99748
2024-01-13 11:00:00,42723.09,42805.16,42546.04,42636.57,5.51163
2024-01-13 12:00:00,42589.93,42755.51,42537.69,42680.43,1.5315
2024-01-13 13:00:00,42708.68,42832.88,42597.42,42774.61,5.41622
2024-01-13 14:00:00,42793.1,42953.86,42662.8,42877.77,5.40521
2024-01-13 15:00:00,42869.76,43264.0,42869.76,43261.64,6.53958
2024-01-13 16:00:00,43207.76,43261.29,42903.54,42973.18,4.2141
2024-01-13 17:00:00,42935.11,43081.1,42834.4,42975.7,4.13981
2024-01-13 18:00:00,42975.7,43001.84,42800.01,42849.3,2.42899
2024-01-13 19:00:00,42859.91,43117.45,42849.38,42869.35,12.1116
2024-01-13 20:00:00,42891.46,42924.6,42762.56,42874.73,13.54472
2024-01-13 21:00:00,42855.84,42947.0,42658.2,42879.42,32.53352
2024-01-13 22:00:00,42873.97,42999.18,42873.97,42962.89,4.51848
2024-01-13 23:00:00,42963.53,42998.51,42777.88,42815.6,8.20884
2024-01-14 00:00:00,42822.46,42885.06,42672.73,42702.81,9.83862
2024-01-14 01:00:00,42714.81,42834.95,42681.6,42773.08,7.50998
2024-01-14 02:00:00,42773.07,42825.0,42656.18,42773.47,6.59149
2024-01-14 03:00:00,42763.53,42806.17,42645.83,42696.93,4.04924
2024-01-14 04:00:00,42696.83,42699.99,42508.09,42538.52,15.14574
2024-01-14 05:00:00,42574.29,42810.36,42538.49,42737.4,4.5498
2024-01-14 06:00:00,42761.68,42970.03,42737.8,42970.03,6.06398
2024-01-14 07:00:00,42946.31,43016.54,42853.06,42901.86,8.37135
2024-01-14 08:00:00,42939.21,42968.38,42820.1,42934.1,5.79213
2024-01-14 09:00:00,42934.1,43025.69,42793.13,43010.82,2.31242
2024-01-14 10:00:00,42977.01,43018.5,42826.98,42857.16,1.26467
2024-01-14 11:00:00,42857.16,42936.78,42766.56,42823.81,2.36919
2024-01-14 12:00:00,42803.5,42832.94,42705.02,42738.49,3.52394
2024-01-14 13:00:00,42750.79,42871.28,42711.66,42830.44,2.3999
2024-01-14 14:00:00,42830.44,42944.44,42750.0,42785.89,4.28061
2024-01-14 15:00:00,42785.89,42880.1,42688.31,42880.1,7.72575
2024-01-14 16:00:00,42850.8,42929.02,42826.36,42924.29,8.02045
2024-01-14 17:00:00,42924.29,42999.98,42874.23,42897.73,3.86753
2024-01-14 18:00:00,42897.73,42975.0,42837.21,42908.81,3.5601
2024-01-14 19:00:00,42908.72,42910.61,42643.35,42662.76,14.14719
2024-01-14 20:00:00,42673.22,42730.3,42346.29,42500.04,10.19545
2024-01-14 21:00:00,42537.38,42613.7,42010.0,42400.83,31.4763
2024-01-14 22:00:00,42400.85,42582.54,42088.0,42253.21,13.88368
2024-01-14 23:00:00,42247.6,42253.22,41700.01,41700.01,37.82389
2024-01-15 00:00:00,41735.63,42151.85,41636.2,42108.77,18.81316
2024-01-15 01:00:00,42108.77,42323.02,42082.09,42274.09,4.26184
2024-01-15 02:00:00,42261.31,42350.0,42190.0,42310.0,4.58933
2024-01-15 03:00:00,42274.59,42617.37,42274.49,42538.31,5.6997
2024-01-15 04:00:00,42503.66,42592.58,42424.8,42458.88,7.60765
2024-01-15 05:00:00,42500.64,42685.7,42460.01,42675.02,8.50043
2024-01-15 06:00:00,42678.38,42730.52,42621.41,42645.0,7.95995
2024-01-15 07:00:00,42641.42,42747.71,42523.2,42702.54,2.57309
2024-01-15 08:00:00,42702.82,42769.99,42637.01,42664.04,2.97898
2024-01-15 09:00:00,42703.29,42755.48,42592.96,42727.44,2.11277
2024-01-15 10:00:00,42732.06,42762.55,42545.08,42545.08,6.42586
2024-01-15 11:00:00,42577.78,42696.19,42545.26,42670.0,0.93516
2024-01-15 12:00:00,42696.19,42717.66,42559.77,42672.77,1.06301
2024-01-15 13:00:00,42672.77,42885.0,42605.33,42824.02,5.8503
2024-01-15 14:00:00,42861.57,42876.29,42138.7,42183.49,9.61972
2024-01-15 15:00:00,42183.49,42470.19,42160.03,42286.92,6.98636
2024-01-15 16:00:00,42276.63,42550.0,42244.15,42525.66,8.25935
2024-01-15 17:00:00,42537.17,42747.63,42525.66,42686.42,10.49987
2024-01-15 18:00:00,42678.13,43320.8,42648.56,42994.44,19.2948
2024-01-15 19:00:00,43033.5,43133.32,42825.0,42976.0,9.7237
2024-01-15 20:00:00,42976.0,43103.96,42859.71,42956.32,4.26664
2024-01-15 21:00:00,42938.66,42966.06,42722.1,42722.1,2.78832
2024-01-15 22:00:00,42750.06,42793.25,42338.6,42623.4,11.38562
2024-01-15 23:00:00,42623.4,42646.7,42474.0,42532.82,6.48035
2024-01-16 00:00:00,42533.07,42661.21,42473.04,42616.59,4.43952
2024-01-16 01:00:00,42632.27,42768.1,42546.06,42589.35,8.32
2024-01-16 02:00:00,42589.71,42721.25,42556.28,42716.01,1.82792
2024-01-16 03:00:00,42703.21,42955.14,42703.21,42916.63,18.3009
2024-01-16 04:00:00,42943.56,42954.85,42769.36,42807.24,6.3008
2024-01-16 05:00:00,42809.3,42939.69,42769.37,42771.66,1.85096
2024-01-16 06:00:00,42797.49,42797.49,42655.18,42734.13,9.40713
